1 input_2_1 AGM6 Test Case.asc  ' AGM6 ' Feb 17 2025 12:34:49
  0  0 69
time,lconv,vmach,pdynmc,VAEL1,VAEL2,VAEL3,psiblx,thtblx,phiblx,alppx,phipx,alphax,betax,ppx,qqx,rrx,SBEL1,SBEL2,SBEL3,dvbe,hbe,psivlx,thtvlx,anx,ayx,vmass,thrust,fmasse,stmarg,realq1,realq2,wnq,zetq,gavail,gmax,trcond,epy,epz,thtpb,psipb,ththb,phihb,sigdpy,sigdpz,ancomx,alcomx,all,ann,psiobcx,thtobcx,wacl,phicomx,dpcx,dqcx,drcx,qqcomx,rrcomx,dpx,dqx,drx,miss,MISS_P1,MISS_P2,MISS_P3,dbt,psiplx,thtplx,critmax,
60.7,0,1.39799,52602,-2.25764,25.9563,-0.00602525,19.6131,-10.1105,-0.0516327,1.61256,-67.1876,0.625095,-1.48578,0.0696359,-1.07828,0.371239,22785.4,4213.87,-7442.89,442.54,7442.89,21.4432,-10.5727,0.13581,0.313117,1110,0,250.005,0.617733,0,0,4.34306,0.0500719,2.61433,3,0,0,0,0,0,0,0,0,0,0.139138,0.303601,0.303601,0.139138,7.79536,-22.0424,2,0,0.00280153,-0.4064,-0.847785,0,0,0.00280785,-0.406213,-0.848338,0,0,0,0,13869.3,0,0,100,
60.8,0,1.39652,52550.1,-2.22898,25.7987,0.0526673,19.6509,-10.2183,-0.0513139,1.60991,-67.0704,0.627059,-1.48196,0.0700115,-1.07904,0.37019,22825.8,4229.78,-7434.73,442.137,7434.73,21.4859,-10.6805,0.136173,0.312099,1110,0,250.005,0.618308,0,0,4.34374,0.0500967,2.61522,3,0,0,0,0,0,0,0,0,0,0.138751,0.302732,0.302732,0.138751,7.77399,-22.0012,2,0,0.00277363,-0.406994,-0.844653,0,0,0.00277974,-0.406854,-0.845335,0,0,0,0,13828.7,0,0,100,
60.9,0,1.39507,52499.1,-2.3105,26.0951,-0.0804732,19.6886,-10.3262,-0.0510092,1.60718,-66.9559,0.628906,-1.47809,0.070397,-1.08073,0.369066,22866.2,4245.7,-7426.5,441.736,7426.5,21.5285,-10.7883,0.136508,0.311077,1110,0,250.005,0.618877,0,0,4.34443,0.0501217,2.61612,3,0,0,0,0,0,0,0,0,0,0.138342,0.301868,0.301868,0.138342,7.75272,-21.9598,2,0,0.00274648,-0.407634,-0.841672,0,0,0.00275247,-0.407494,-0.842338,0,0,0,0,13788,0,0,100,
61,0,1.39362,52449.2,-2.32983,26.1352,-0.105831,19.7261,-10.4344,-0.0507165,1.60439,-66.8468,0.63056,-1.47417,0.0708108,-1.0831,0.368032,22906.6,4261.63,-7418.19,441.339,7418.19,21.5711,-10.8962,0.136804,0.310057,1110,0,250.005,0.619441,0,0,4.34512,0.050147,2.61702,3,0,0,0,0,0,0,0,0,0,0.137911,0.301009,0.301009,0.137911,7.73153,-21.9183,2,0,0.00271957,-0.408206,-0.838697,0,0,0.00272555,-0.408104,-0.839407,0,0,0,0,13747.4,0,0,100,
61.1,0,1.39218,52400.2,-2.28802,25.9216,-0.023054,19.7636,-10.5428,-0.0504358,1.60093,-66.745,0.63196,-1.47022,0.0712435,-1.08616,0.36759,22946.8,4277.57,-7409.81,440.943,7409.81,21.6135,-11.004,0.136998,0.308856,1110,0,250.005,0.619987,0,0,4.34574,0.0501728,2.61808,3,0,0,0,0,0,0,0,0,0,0.136744,0.306756,0.306756,0.136744,7.73136,-21.8459,2,0,0.00269312,-0.408573,-0.83783,0,0,0.00269898,-0.408478,-0.837647,0,0,0,0,13706.8,0,0,100,
61.2,0,1.39075,52352.2,-2.2909,25.8925,-0.018819,19.8014,-10.6516,-0.0502295,1.59806,-66.6581,0.63305,-1.46662,0.0717732,-1.08981,0.37373,22987,4293.52,-7401.36,440.55,7401.36,21.6558,-11.1119,0.137163,0.307803,1110,0,250.005,0.620541,0,0,4.34646,0.0501985,2.61899,3,0,0,0,0,0,0,0,0,0,0.136263,0.305947,0.305947,0.136263,7.71024,-21.8037,2,0,0.0026694,-0.408749,-0.835658,0,0,0.00267412,-0.408707,-0.836286,0,0,0,0,13666.2,0,0,100,
61.3,0,1.38932,52305.3,-2.38604,26.2469,-0.179515,19.8398,-10.7607,-0.0501667,1.59682,-66.5932,0.633775,-1.46374,0.072428,-1.0941,0.380107,23027.2,4309.47,-7392.83,440.16,7392.83,21.6981,-11.2198,0.137357,0.307248,1110,0,250.005,0.621126,0,0,4.34742,0.0502236,2.61951,3,0,0,0,0,0,0,0,0,0,0.135758,0.305153,0.305153,0.135758,7.6884,-21.7612,2,0,0.00265202,-0.40884,-0.832781,0,0,0.00265543,-0.408861,-0.833479,0,0,0,0,13625.7,0,0,100,
61.4,0,1.3879,52259.2,-2.32682,25.9588,-0.0640597,19.8788,-10.8703,-0.0502019,1.59379,-66.5499,0.63406,-1.46137,0.0732803,-1.09887,0.384315,23067.3,4325.44,-7384.23,439.772,7384.23,21.7404,-11.3277,0.137234,0.306318,1110,0,250.005,0.621669,0,0,4.34815,0.0502498,2.62044,3,0,0,0,0,0,0,0,0,0,0.135226,0.304369,0.304369,0.135226,7.66604,-21.7181,2,0,0.00263681,-0.409195,-0.831216,0,0,0.00264075,-0.409131,-0.831501,0,0,0,0,13585.2,0,0,100,
61.5,0,1.38649,52214.2,-2.36934,26.0938,-0.130722,19.9184,-10.9804,-0.0503099,1.59257,-66.5256,0.634006,-1.45955,0.074441,-1.10255,0.389598,23107.3,4341.42,-7375.56,439.387,7375.56,21.7826,-11.4356,0.137205,0.305865,1110,0,250.005,0.622247,0,0,4.34915,0.0502754,2.62094,3,0,0,0,0,0,0,0,0,0,0.134671,0.303598,0.303598,0.134671,7.64315,-21.6747,2,0,0.00261985,-0.408774,-0.828616,0,0,0.00262329,-0.408801,-0.828988,0,0,0,0,13544.6,0,0,100,
61.6,0,1.38509,52170.1,-2.28174,25.686,0.0364681,19.9584,-11.0908,-0.0504558,1.59061,-66.5181,0.633628,-1.45816,0.0757496,-1.10629,0.393388,23147.3,4357.4,-7366.81,439.004,7366.81,21.8248,-11.5437,0.137001,0.305264,1110,0,250.005,0.622806,0,0,4.35006,0.0503015,2.62161,3,0,0,0,0,0,0,0,0,0,0.134092,0.302837,0.302837,0.134092,7.61983,-21.6309,2,0,0.00260233,-0.408355,-0.826697,0,0,0.00260623,-0.408475,-0.827137,0,0,0,0,13504.2,0,0,100,
61.7,0,1.3837,52126.9,-2.34126,25.8912,-0.0604844,19.9987,-11.2015,-0.0506082,1.58941,-66.5253,0.632935,-1.45707,0.0770876,-1.11021,0.395581,23187.2,4373.4,-7357.99,438.624,7357.99,21.867,-11.6518,0.136795,0.304868,1110,0,250.005,0.623377,0,0,4.3511,0.0503274,2.62209,3,0,0,0,0,0,0,0,0,0,0.133491,0.302082,0.302082,0.133491,7.59621,-21.5868,2,0,0.00258463,-0.40781,-0.825027,0,0,0.00258869,-0.407934,-0.825355,0,0,0,0,13463.7,0,0,100,
61.8,0,1.38231,52084.7,-2.30833,25.7105,0.00860417,20.0392,-11.3127,-0.0507411,1.58803,-66.5451,0.631932,-1.45613,0.0784184,-1.11401,0.396872,23227,4389.4,-7349.09,438.246,7349.09,21.9092,-11.7599,0.136503,0.304459,1110,0,250.005,0.62394,0,0,4.35213,0.0503536,2.6226,3,0,0,0,0,0,0,0,0,0,0.132867,0.301331,0.301331,0.132867,7.57242,-21.5422,2,0,0.00256593,-0.407126,-0.823558,0,0,0.00257018,-0.407266,-0.82381,0,0,0,0,13423.3,0,0,100,
61.9,0,1.38093,52043.5,-2.37918,25.9623,-0.10808,20.0798,-11.4243,-0.0508424,1.58713,-66.5757,0.630635,-1.45527,0.0796856,-1.1177,0.39734,23266.8,4405.42,-7340.12,437.871,7340.12,21.9513,-11.8682,0.136204,0.304181,1110,0,250.005,0.624511,0,0,4.35324,0.0503797,2.623,3,0,0,0,0,0,0,0,0,0,0.132221,0.300582,0.300582,0.132221,7.54854,-21.4973,2,0,0.00254659,-0.406236,-0.82205,0,0,0.00255083,-0.406433,-0.822351,0,0,0,0,13382.9,0,0,100,
62,0,1.37956,52003.2,-2.3252,25.6931,-0.00145655,20.1205,-11.5362,-0.0509046,1.58531,-66.6154,0.629066,-1.45442,0.08089,-1.12108,0.397484,23306.5,4421.44,-7331.08,437.498,7331.08,21.9935,-11.9765,0.135765,0.303721,1110,0,250.005,0.625057,0,0,4.35425,0.0504066,2.6236,3,0,0,0,0,0,0,0,0,0,0.131554,0.299836,0.299836,0.131554,7.52464,-21.452,2,0,0.00252619,-0.405242,-0.820726,0,0,0.00253076,-0.40549,-0.821053,0,0,0,0,13342.5,0,0,100,
62.1,0,1.37819,51963.8,-2.32499,25.6478,0.00901939,20.1611,-11.6484,-0.0509304,1.58378,-66.663,0.627252,-1.45353,0.0819923,-1.12488,0.397004,23346.1,4437.47,-7321.97,437.127,7321.97,22.0357,-12.0849,0.135369,0.303358,1110,0,250.005,0.625607,0,0,4.35532,0.0504334,2.62414,3,0,0,0,0,0,0,0,0,0,0.125558,0.299,0.299,0.125558,7.42845,-21.4031,2,0,0.00250566,-0.402611,-0.819299,0,0,0.00251026,-0.403411,-0.819602,0,0,0,0,13302.1,0,0,100,
62.2,0,1.37683,51925.4,-2.24609,25.2748,0.158645,20.2017,-11.7612,-0.0509139,1.58297,-66.726,0.624928,-1.45254,0.0829715,-1.13329,0.395521,23385.7,4453.52,-7312.78,436.759,7312.78,22.0779,-12.1934,0.134977,0.303193,1110,0,250.005,0.626168,0,0,4.3565,0.0504601,2.62449,3,0,0,0,0,0,0,0,0,0,0.124813,0.298254,0.298254,0.124813,7.40459,-21.357,2,0,0.00248507,-0.400566,-0.817829,0,0,0.00248958,-0.400916,-0.81817,0,0,0,0,13261.7,0,0,100,
62.3,0,1.37548,51887.9,-2.33009,25.5794,0.0201386,20.2421,-11.875,-0.0508485,1.57964,-66.8126,0.621818,-1.45135,0.0838954,-1.14188,0.394182,23425.3,4469.57,-7303.52,436.393,7303.52,22.1201,-12.302,0.13414,0.302524,1110,0,250.005,0.626671,0,0,4.35735,0.0504883,2.62544,3,0,0,0,0,0,0,0,0,0,0.12404,0.297506,0.297506,0.12404,7.38088,-21.3099,2,0,0.00246274,-0.398995,-0.816636,0,0,0.0024679,-0.39942,-0.817025,0,0,0,0,13221.4,0,0,100,
62.4,0,1.37414,51851.3,-2.42385,25.9233,-0.133506,20.2825,-11.9895,-0.0507517,1.57759,-66.9196,0.61805,-1.45004,0.0847106,-1.14947,0.392235,23464.7,4485.63,-7294.18,436.03,7294.18,22.1623,-12.4107,0.133335,0.30222,1110,0,250.005,0.627198,0,0,4.3584,0.0505161,2.62608,3,0,0,0,0,0,0,0,0,0,0.123239,0.296759,0.296759,0.123239,7.35725,-21.2621,2,0,0.00244067,-0.396997,-0.815076,0,0,0.00244549,-0.397408,-0.815275,0,0,0,0,13181.1,0,0,100,
62.5,0,1.3728,51815.6,-2.4019,25.7861,-0.0842928,20.3226,-12.1047,-0.0506096,1.57405,-67.0425,0.613716,-1.44847,0.0854688,-1.15581,0.390097,23504.1,4501.69,-7284.77,435.669,7284.77,22.2045,-12.5196,0.132297,0.301604,1110,0,250.005,0.627689,0,0,4.35926,0.0505447,2.62706,3,0,0,0,0,0,0,0,0,0,0.122414,0.29601,0.29601,0.122414,7.33383,-21.2135,2,0,0.00241706,-0.394798,-0.813808,0,0,0.00242249,-0.395311,-0.814077,0,0,0,0,13140.8,0,0,100,
62.6,0,1.37147,51780.9,-2.36177,25.574,-0.00467214,20.3625,-12.2205,-0.0504456,1.57042,-67.1767,0.609014,-1.44681,0.0862324,-1.16037,0.389335,23543.5,4517.77,-7275.29,435.311,7275.29,22.2466,-12.6287,0.131214,0.301028,1110,0,250.005,0.628174,0,0,4.36012,0.0505737,2.62806,3,0,0,0,0,0,0,0,0,0,0.121569,0.295263,0.295263,0.121569,7.31051,-21.1645,2,0,0.00239207,-0.392056,-0.811865,0,0,0.00239753,-0.392676,-0.812282,0,0,0,0,13100.5,0,0,100,
62.7,0,1.37015,51747.1,-2.30829,25.3076,0.0961071,20.4024,-12.3367,-0.0502647,1.56724,-67.3188,0.604044,-1.44501,0.0869151,-1.16445,0.387541,23582.8,4533.86,-7265.74,434.955,7265.74,22.2888,-12.7379,0.130142,0.300573,1110,0,250.005,0.628665,0,0,4.36107,0.0506026,2.62894,3,0,0,0,0,0,0,0,0,0,0.120704,0.294517,0.294517,0.120704,7.28729,-21.115,2,0,0.0023677,-0.389231,-0.81008,0,0,0.00237322,-0.389884,-0.810508,0,0,0,0,13060.3,0,0,100,
62.8,0,1.36883,51714.1,-2.38015,25.557,-0.0155527,20.4421,-12.4533,-0.0500594,1.56303,-67.4657,0.598876,-1.44304,0.0875667,-1.16769,0.385829,23622,4549.95,-7256.11,434.601,7256.11,22.3309,-12.8473,0.128951,0.2999,1110,0,250.005,0.62913,0,0,4.36188,0.0506322,2.63007,3,0,0,0,0,0,0,0,0,0,0.119822,0.293772,0.293772,0.119822,7.26424,-21.0652,2,0,0.00234254,-0.386305,-0.808375,0,0,0.00234822,-0.386985,-0.808801,0,0,0,0,13020.1,0,0,100,
62.9,0,1.36752,51682.1,-2.41792,25.665,-0.0681888,20.4816,-12.5702,-0.0498368,1.55922,-67.6151,0.593592,-1.44091,0.0881698,-1.17035,0.383952,23661.2,4566.06,-7246.41,434.25,7246.41,22.373,-12.9568,0.127799,0.299334,1110,0,250.005,0.6296,0,0,4.36278,0.0506618,2.63109,3,0,0,0,0,0,0,0,0,0,0.118922,0.293028,0.293028,0.118922,7.24134,-21.0151,2,0,0.00231735,-0.383259,-0.806541,0,0,0.00232297,-0.383927,-0.806912,0,0,0,0,12979.9,0,0,100,
63,0,1.36622,51651,-2.38176,25.4699,0.00183503,20.521,-12.6873,-0.049595,1.55487,-67.7652,0.58824,-1.43861,0.0887441,-1.17245,0.382168,23700.3,4582.17,-7236.64,433.901,7236.64,22.415,-13.0666,0.126598,0.298646,1110,0,250.005,0.630055,0,0,4.36361,0.0506918,2.63223,3,0,0,0,0,0,0,0,0,0,0.118007,0.292284,0.292284,0.118007,7.21861,-20.9648,2,0,0.00229163,-0.380171,-0.804726,0,0,0.00229741,-0.38086,-0.805123,0,0,0,0,12939.7,0,0,100,
63.1,0,1.36493,51620.8,-2.49532,25.8853,-0.172941,20.5602,-12.8046,-0.0493441,1.55184,-67.9141,0.582889,-1.43617,0.089265,-1.17341,0.380634,23739.3,4598.29,-7226.79,433.554,7226.79,22.457,-13.1765,0.12546,0.298221,1110,0,250.005,0.630535,0,0,4.36465,0.0507214,2.63306,3,0,0,0,0,0,0,0,0,0,0.126284,0.296287,0.296287,0.126284,7.20917,-20.9465,2,0,0.00226643,-0.379442,-0.80385,0,0,0.00227164,-0.379208,-0.80383,0,0,0,0,12899.5,0,0,100,
63.2,0,1.36364,51591.5,-2.44041,25.6137,-0.0730684,20.5994,-12.9216,-0.0491275,1.54675,-68.0484,0.577997,-1.43376,0.0897911,-1.16608,0.383432,23778.3,4614.42,-7216.87,433.21,7216.87,22.499,-13.2866,0.124175,0.297267,1110,0,250.005,0.630966,0,0,4.36541,0.0507523,2.63436,3,0,0,0,0,0,0,0,0,0,0.125387,0.295579,0.295579,0.125387,7.18679,-20.8958,2,0,0.00224322,-0.377708,-0.802845,0,0,0.002248,-0.378377,-0.803374,0,0,0,0,12859.4,0,0,100,
63.3,0,1.36236,51563.1,-2.40026,25.4028,0.00138209,20.6391,-13.0377,-0.0490327,1.54328,-68.1539,0.574144,-1.4318,0.0904171,-1.15715,0.387755,23817.2,4630.56,-7206.88,432.868,7206.88,22.541,-13.3968,0.123336,0.296698,1110,0,250.005,0.631429,0,0,4.36642,0.0507825,2.63528,3,0,0,0,0,0,0,0,0,0,0.124492,0.294883,0.294883,0.124492,7.16402,-20.846,2,0,0.00222534,-0.374905,-0.800811,0,0,0.00222897,-0.375497,-0.801241,0,0,0,0,12819.2,0,0,100,
63.4,0,1.36109,51535.5,-2.39029,25.3144,0.0269553,20.6792,-13.153,-0.0490357,1.54076,-68.2333,0.571204,-1.4302,0.0911964,-1.15019,0.390761,23856.1,4646.7,-7196.82,432.528,7196.82,22.5829,-13.5072,0.122724,0.296269,1110,0,250.005,0.63191,0,0,4.36759,0.0508124,2.63597,3,0,0,0,0,0,0,0,0,0,0.123593,0.294194,0.294194,0.123593,7.14093,-20.797,2,0,0.00221035,-0.372563,-0.799035,0,0,0.00221359,-0.373031,-0.79938,0,0,0,0,12779.1,0,0,100,
63.5,0,1.35982,51508.9,-2.4448,25.4867,-0.0494919,20.7195,-13.2677,-0.0490904,1.53871,-68.2925,0.568943,-1.42883,0.0921097,-1.1453,0.392462,23894.9,4662.86,-7186.68,432.191,7186.68,22.6248,-13.6176,0.122254,0.295886,1110,0,250.005,0.632398,0,0,4.36884,0.0508423,2.63654,3,0,0,0,0,0,0,0,0,0,0.122688,0.29351,0.29351,0.122688,7.11763,-20.7486,2,0,0.00219589,-0.37072,-0.797571,0,0,0.00219929,-0.371098,-0.797875,0,0,0,0,12739,0,0,100,
63.6,0,1.35856,51483.1,-2.47018,25.5406,-0.0794577,20.76,-13.3821,-0.0491691,1.53711,-68.3369,0.567177,-1.42761,0.0931328,-1.14186,0.393994,23933.6,4679.02,-7176.46,431.855,7176.46,22.6667,-13.7281,0.121902,0.295573,1110,0,250.005,0.632893,0,0,4.37017,0.0508721,2.63699,3,0,0,0,0,0,0,0,0,0,0.121773,0.292831,0.292831,0.121773,7.0942,-20.7006,2,0,0.00218076,-0.369106,-0.795972,0,0,0.00218413,-0.369451,-0.79635,0,0,0,0,12699,0,0,100,
63.7,0,1.35731,51458.2,-2.48244,25.541,-0.0886345,20.8007,-13.4961,-0.0492496,1.53558,-68.3713,0.565729,-1.42646,0.0941739,-1.14008,0.394488,23972.3,4695.19,-7166.18,431.523,7166.18,22.7087,-13.8387,0.121604,0.295253,1110,0,250.005,0.633386,0,0,4.37154,0.0509021,2.63743,3,0,0,0,0,0,0,0,0,0,0.120844,0.292153,0.292153,0.120844,7.0707,-20.6529,2,0,0.00216544,-0.367797,-0.794604,0,0,0.00216897,-0.368095,-0.794962,0,0,0,0,12658.9,0,0,100,
63.8,0,1.35606,51434.2,-2.53509,25.7042,-0.160932,20.8413,-13.6101,-0.0493089,1.53481,-68.4001,0.564431,-1.42528,0.095159,-1.1399,0.393691,24010.9,4711.37,-7155.82,431.192,7155.82,22.7506,-13.9493,0.121402,0.295088,1110,0,250.005,0.633893,0,0,4.37303,0.0509319,2.63768,3,0,0,0,0,0,0,0,0,0,0.119898,0.291475,0.291475,0.119898,7.04723,-20.6053,2,0,0.00214998,-0.366686,-0.79335,0,0,0.00215352,-0.366937,-0.793665,0,0,0,0,12618.9,0,0,100,
63.9,0,1.35482,51411,-2.45486,25.331,-0.0254947,20.8819,-13.724,-0.0493395,1.53205,-68.4266,0.563177,-1.42404,0.0961513,-1.1402,0.393743,24049.5,4727.56,-7145.39,430.864,7145.39,22.7926,-14.06,0.121029,0.294483,1110,0,250.005,0.634352,0,0,4.37425,0.0509629,2.63839,3,0,0,0,0,0,0,0,0,0,0.118935,0.290798,0.290798,0.118935,7.02381,-20.5577,2,0,0.00213277,-0.365587,-0.792067,0,0,0.00213663,-0.365844,-0.792389,0,0,0,0,12578.8,0,0,100,
64,0,1.35359,51388.7,-2.41161,25.1069,0.0517359,20.9226,-13.8381,-0.0493598,1.53055,-68.4536,0.561913,-1.4228,0.0970891,-1.14138,0.393519,24088,4743.75,-7134.89,430.538,7134.89,22.8345,-14.1707,0.120777,0.294182,1110,0,250.005,0.634836,0,0,4.37568,0.0509934,2.6388,3,0,0,0,0,0,0,0,0,0,0.117953,0.290122,0.290122,0.117953,7.00038,-20.51,2,0,0.00211602,-0.364386,-0.790428,0,0,0.00211962,-0.364627,-0.79073,0,0,0,0,12538.8,0,0,100,
64.1,0,1.35236,51367.3,-2.46622,25.2769,-0.0232466,20.9632,-13.9523,-0.049355,1.5287,-68.4835,0.560534,-1.42148,0.0979719,-1.14328,0.392655,24126.4,4759.96,-7124.31,430.214,7124.31,22.8765,-14.2815,0.120455,0.293793,1110,0,250.005,0.635309,0,0,4.37707,0.0510243,2.63929,3,0,0,0,0,0,0,0,0,0,0.118978,0.29023,0.29023,0.118978,6.95477,-20.3218,2,0,0.00209891,-0.36378,-0.789208,0,0,0.00210276,-0.36384,-0.789467,0,0,0,0,12498.9,0,0,100,
64.2,0,1.35115,51346.7,-2.51535,25.4243,-0.0892666,21.0037,-14.0666,-0.0493308,1.5272,-68.5153,0.559068,-1.42008,0.0987815,-1.14417,0.391942,24164.8,4776.17,-7113.66,429.892,7113.66,22.9184,-14.3924,0.120151,0.293494,1110,0,250.005,0.635786,0,0,4.37854,0.0510552,2.63969,3,0,0,0,0,0,0,0,0,0,0.117986,0.289552,0.289552,0.117986,6.93152,-20.2738,2,0,0.0020821,-0.362862,-0.787817,0,0,0.00208573,-0.363116,-0.788145,0,0,0,0,12458.9,0,0,100,
64.3,0,1.34993,51327,-2.57772,25.6244,-0.175272,21.0441,-14.1811,-0.049283,1.52625,-68.5473,0.557542,-1.41852,0.0994956,-1.14563,0.390213,24203.1,4792.39,-7102.94,429.573,7102.94,22.9604,-14.5033,0.11992,0.293318,1110,0,250.005,0.636273,0,0,4.3801,0.051086,2.63996,3,0,0,0,0,0,0,0,0,0,0.116974,0.288873,0.288873,0.116974,6.90838,-20.2257,2,0,0.00206576,-0.361753,-0.786523,0,0,0.00206949,-0.362033,-0.786891,0,0,0,0,12418.9,0,0,100,
64.4,0,1.34873,51308,-2.5371,25.4099,-0.102313,21.0845,-14.2957,-0.0492184,1.52318,-68.581,0.555928,-1.41687,0.100235,-1.14702,0.390038,24241.4,4808.62,-7092.15,429.256,7092.15,23.0023,-14.6142,0.119495,0.292693,1110,0,250.005,0.636709,0,0,4.38137,0.0511181,2.64072,3,0,0,0,0,0,0,0,0,0,0.115942,0.288194,0.288194,0.115942,6.88535,-20.1774,2,0,0.00204804,-0.360428,-0.784914,0,0,0.00205182,-0.360784,-0.785439,0,0,0,0,12379,0,0,100,
64.5,0,1.34753,51290,-2.53112,25.3344,-0.0828513,21.1248,-14.4104,-0.0491489,1.52075,-68.6186,0.554175,-1.41513,0.100906,-1.14953,0.388554,24279.6,4824.85,-7081.28,428.941,7081.28,23.0443,-14.7252,0.119112,0.292233,1110,0,250.005,0.637156,0,0,4.38276,0.0511501,2.64132,3,0,0,0,0,0,0,0,0,0,0.114889,0.287514,0.287514,0.114889,6.86237,-20.129,2,0,0.00203139,-0.359179,-0.783525,0,0,0.00203533,-0.35946,-0.783816,0,0,0,0,12339.1,0,0,100,
64.6,0,1.34633,51272.8,-2.6239,25.6551,-0.214184,21.165,-14.5255,-0.0490669,1.52016,-68.6617,0.552229,-1.41329,0.101587,-1.15222,0.387711,24317.7,4841.09,-7070.34,428.628,7070.34,23.0862,-14.8363,0.118875,0.292203,1110,0,250.005,0.637641,0,0,4.38444,0.0511812,2.64148,3,0,0,0,0,0,0,0,0,0,0.113815,0.286835,0.286835,0.113815,6.83948,-20.0803,2,0,0.00201382,-0.35755,-0.781334,0,0,0.0020175,-0.358006,-0.782092,0,0,0,0,12299.2,0,0,100,
64.7,0,1.34515,51256.3,-2.50733,25.1355,-0.0261468,21.205,-14.6409,-0.0489528,1.51529,-68.7118,0.549999,-1.41123,0.102195,-1.15589,0.385326,24355.8,4857.35,-7059.33,428.317,7059.33,23.1281,-14.9474,0.1182,0.291222,1110,0,250.005,0.638027,0,0,4.38551,0.0512148,2.64265,3,0,0,0,0,0,0,0,0,0,0.112717,0.286153,0.286153,0.112717,6.81677,-20.0313,2,0,0.00199592,-0.35634,-0.780518,0,0,0.00200037,-0.356666,-0.780793,0,0,0,0,12259.3,0,0,100,
64.8,0,1.34397,51240.8,-2.43307,24.7862,0.0962127,21.2449,-14.7566,-0.0488343,1.51291,-68.7697,0.547536,-1.40912,0.102845,-1.15891,0.385127,24393.9,4873.6,-7048.24,428.009,7048.24,23.17,-15.0586,0.117734,0.290851,1110,0,250.005,0.638465,0,0,4.38696,0.0512473,2.64323,3,0,0,0,0,0,0,0,0,0,0.111598,0.285474,0.285474,0.111598,6.79413,-19.982,2,0,0.00197692,-0.354427,-0.778207,0,0,0.00198091,-0.354869,-0.778756,0,0,0,0,12219.4,0,0,100,
64.9,0,1.34279,51226.1,-2.45379,24.8172,0.0744538,21.2848,-14.8726,-0.0487085,1.50964,-68.8362,0.544792,-1.40689,0.103439,-1.16278,0.383343,24431.8,4889.87,-7037.09,427.703,7037.09,23.2119,-15.1699,0.117139,0.290295,1110,0,250.005,0.63888,0,0,4.3883,0.0512804,2.64401,3,0,0,0,0,0,0,0,0,0,0.110456,0.284794,0.284794,0.110456,6.77158,-19.9323,2,0,0.00195867,-0.352677,-0.776588,0,0,0.00196283,-0.353077,-0.776941,0,0,0,0,12179.6,0,0,100,
65,0,1.34162,51212.1,-2.4944,24.927,0.023242,21.3245,-14.989,-0.0485643,1.50605,-68.9117,0.541748,-1.40452,0.104038,-1.16658,0.381988,24469.7,4906.14,-7025.86,427.398,7025.86,23.2538,-15.2813,0.116472,0.28969,1110,0,250.005,0.639285,0,0,4.38961,0.0513138,2.64486,3,0,0,0,0,0,0,0,0,0,0.109292,0.284114,0.284114,0.109292,6.74916,-19.8823,2,0,0.0019393,-0.350707,-0.774779,0,0,0.00194363,-0.351148,-0.775152,0,0,0,0,12139.8,0,0,100,
65.1,0,1.34046,51199,-2.52747,25.0061,-0.0160982,21.3641,-15.1058,-0.0484099,1.50251,-68.9963,0.538411,-1.40204,0.104618,-1.17046,0.380786,24507.6,4922.42,-7014.56,427.096,7014.56,23.2956,-15.3927,0.11577,0.289111,1110,0,250.005,0.639687,0,0,4.39095,0.0513474,2.64569,3,0,0,0,0,0,0,0,0,0,0.10804,0.285236,0.285236,0.10804,6.82055,-19.9424,2,0,0.00191975,-0.348542,-0.773329,0,0,0.00192407,-0.349018,-0.773518,0,0,0,0,12099.9,0,0,100,
65.2,0,1.33931,51186.8,-2.56373,25.0971,-0.0594779,21.4036,-15.2231,-0.0482677,1.49903,-69.0916,0.534776,-1.39953,0.105196,-1.17441,0.381147,24545.4,4938.71,-7003.19,426.797,7003.19,23.3374,-15.5043,0.115021,0.288561,1110,0,250.005,0.640088,0,0,4.39232,0.0513812,2.64651,3,0,0,0,0,0,0,0,0,0,0.106819,0.284575,0.284575,0.106819,6.79836,-19.8918,2,0,0.00190102,-0.346206,-0.77158,0,0,0.00190499,-0.346748,-0.772042,0,0,0,0,12060.1,0,0,100,
65.3,0,1.33816,51175.4,-2.65891,25.4207,-0.188025,21.4432,-15.3407,-0.0481357,1.49679,-69.1993,0.530767,-1.3969,0.105668,-1.17974,0.378491,24583.1,4955.01,-6991.74,426.499,6991.74,23.3793,-15.6159,0.114313,0.288324,1110,0,250.005,0.640514,0,0,4.39388,0.0514145,2.64703,3,0,0,0,0,0,0,0,0,0,0.105574,0.283912,0.283912,0.105574,6.77623,-19.8408,2,0,0.00188493,-0.34411,-0.770452,0,0,0.00188891,-0.344495,-0.770408,0,0,0,0,12020.4,0,0,100,
65.4,0,1.33702,51164.7,-2.60755,25.1629,-0.102246,21.4825,-15.4588,-0.047994,1.49143,-69.3186,0.526411,-1.39418,0.106314,-1.18332,0.379391,24620.8,4971.31,-6980.23,426.203,6980.23,23.4211,-15.7277,0.11327,0.287406,1110,0,250.005,0.640865,0,0,4.39501,0.0514496,2.64827,3,0,0,0,0,0,0,0,0,0,0.104306,0.283251,0.283251,0.104306,6.7542,-19.7893,2,0,0.00186507,-0.341468,-0.768636,0,0,0.00186937,-0.342074,-0.769032,0,0,0,0,11980.6,0,0,100,
