1 input_SAM_RF_AC_Radar_#1_#2_#3.asc ' SAM3 vs AC3 ' Mar  6 2026 15:53:19
  0  0 93
time            lconv           msl_time        mach            pdynmc          
0               0               0               0               0               
5.28513         146.084         0.115963        0.49371         -0.0987903      
1730.65         -0.0987903      0.49371         2.8             0               
0               6924.75         0               1.04564         0.7             
342.445         83.6369         1.01714         7.66318         0               
0               -0.169001       -0.256913       1.32574         -1.15674        
-0.0879117      1.49474         0.425915        0               0               
0               0               140731          2074.87         0               
0               24.7269         -0.127099       2076.2          -618.088        
55.7452         0.0223594       -8.7042e-05     -0.000380414    0.431562        
-0.00149986     -0.00284268     -0.000498031    
105.6           0               26.702          1.95788         148343          
144.855         5.49092         0.0997624       1.17314         77.1753         
0.260434        1.14387         -0.185377       -0.427552       0.486304        
-13997.4        -552.387        -4830.27        628.947         4830.27         
146.001         5.22725         0.288396        -1.2458         176.596         
6061.69         2.34979         1.94628         217.362         -18.5622        
27.7191         19.0219         -29.3904        1.54508         48.3996         
50              1.49331         2013.63         0               1               
0               0               0               0               0               
5.22168         145.963         0.102088        0.757132        0.316224        
1731.2          0.316224        0.757132        2.8             0               
0               6924.75         0               1.05213         0.7             
342.861         83.4975         1.01714         7.66318         0               
0               -0.147927       -0.280991       1.16227         -1.01434        
-0.133065       1.31019         0.428918        0               0               
0               0               140731          2013.06         0               
0               24.6972         -0.108883       2014.57         -618.286        
56.269          0.0275265       0.000321561     -0.000356944    0.430822        
-0.00111998     -0.00134881     0.00163685      
105.7           0               26.802          1.96058         148641          
144.911         5.45007         0.0860118       1.02245         74.0024         
0.281811        0.982846        -0.197748       -0.380991       0.638811        
-14049.3        -517.291        -4835.97        629.772         4835.97         
145.896         5.1658          0.311966        -1.07523        176.396         
6063.01         2.34919         1.94518         217.442         -18.5721        
27.7678         19.0166         -29.6941        1.56149         48.5992         
50              1.49514         1951.79         0               1               
0               0               0               0               0               
5.16021         145.857         0.0882067       0.637687        0.252406        
1731.99         0.252406        0.637687        2.8             0               
0               6924.75         0               1.05867         0.7             
343.307         83.3533         1.01714         7.66318         0               
0               -0.126975       -0.308991       0.999582        -0.872607       
-0.182015       1.12656         0.435966        0               0               
0               0               140731          1951.21         0               
0               24.6577         -0.093477       1952.65         -618.568        
56.8111         0.0414473       0.000540045     -0.000481298    0.429968        
-0.000768043    -0.00202528     0.00130706      
105.8           0               26.902          1.96339         148955          
144.985         5.41277         0.0720768       0.87449         69.6317         
0.30439         0.819808        -0.218931       -0.354349       0.835339        
-14101.3        -482.056        -4841.61        630.628         4841.61         
145.806         5.1066          0.33625         -0.901967       176.196         
6064.31         2.34859         1.94408         217.522         -18.5824        
27.8159         19.0113         -30.0025        1.57814         48.7961         
50              1.4969          1889.92         0               1               
0               0               0               0               0               
5.10099         145.767         0.0740916       0.745724        0.997832        
1733.04         0.997832        0.745724        2.8             0               
0               6924.75         0               1.06533         0.7             
343.782         83.2042         1.01714         7.66318         0               
0               -0.105772       -0.340646       0.830552        -0.72478        
-0.234874       0.936324        0.446418        0               0               
0               0               140731          1889.34         0               
0               24.6057         -0.080891       1890.91         -618.941        
57.3688         0.044267        0.000695956     -0.000335505    0.429043        
-0.000549953    -0.00141222     0.00514141      
105.9           0               27.002          1.96629         149284          
145.078         5.37985         0.0578761       0.731779        63.288          
0.328953        0.653678        -0.239257       -0.297497       1.01498         
-14153.2        -446.694        -4847.2         631.515         4847.2          
145.732         5.04965         0.36299         -0.72264        175.996         
6065.59         2.34799         1.94298         217.602         -18.5932        
27.8626         19.006          -30.3172        1.59514         48.9869         
50              1.49854         1828            0               1               
0               0               0               0               0               
5.04403         145.693         0.0596199       0.810734        0.721884        
1734.39         0.721884        0.810734        2.8             0               
0               6924.75         0               1.07213         0.7             
344.285         83.0503         1.01714         7.66318         0               
0               -0.0842396      -0.374775       0.66261         -0.578371       
-0.290535       0.74685         0.459014        0               0               
0               0               140731          1827.42         0               
0               24.5399         -0.0719354      1828.97         -619.424        
57.9474         0.0444616       0.000715468     -0.000300473    0.427802        
-0.000280787    -0.00104466     0.00371938      
106             0               27.102          1.96927         149627          
145.185         5.35238         0.0437494       0.605085        53.9341         
0.356232        0.489112        -0.240566       -0.247524       1.12132         
-14205.2        -411.219        -4852.73        632.429         4852.73         
145.675         4.99531         0.393201        -0.544263       175.796         
6066.87         2.34739         1.94188         217.682         -18.6046        
27.9068         19.001          -30.6315        1.6121          49.1565         
50              1.49999         1766.03         0               1               
0               0               0               0               0               
4.98967         145.635         0.0450464       0.906937        0.485553        
1736            0.485553        0.906937        2.8             0               
0               6924.75         0               1.07897         0.7             
344.814         82.8918         1.01714         7.66318         0               
0               -0.0628741      -0.411658       0.492572        -0.429698       
-0.348784       0.555446        0.474532        0               0               
0               0               140731          1765.45         0               
0               24.4645         -0.0672058      1766.66         -620            
58.5504         0.0437504       0.000719724     -0.00025508     0.426181        
-0.000122633    -0.000500826    0.00250178      
106.1           0               27.202          1.97234         149985          
145.304         5.32993         0.0304089       0.507412        40.5554         
0.385524        0.329908        -0.243845       -0.203471       1.23458         
-14257.3        -375.645        -4858.21        633.371         4858.21         
145.633         4.94385         0.425428        -0.370733       175.596         
6068.13         2.34679         1.94078         217.762         -18.6166        
27.9493         18.9966         -30.9396        1.62869         49.2866         
50              1.50131         1704            0               1               
0               0               0               0               0               
4.93818         145.594         0.0308968       0.911035        0.816125        
1737.83         0.816125        0.911035        2.8             0               
0               6924.75         0               1.08574         0.7             
345.369         82.7287         1.01714         7.66318         0               
0               -0.0423139      -0.452712       0.325286        -0.282972       
-0.410398       0.3676          0.495025        0               0               
0               0               140731          1703.42         0               
0               24.3839         -0.0657913      1704.5          -620.654        
59.1731         0.0620906       0.00108282      -4.3273e-05     0.424491        
-4.8673e-05     -0.000477426    0.00419977      
106.2           0               27.302          1.97549         150355          
145.434         5.31254         0.0182123       0.451583        22.6542         
0.416743        0.173934        -0.233932       -0.140365       1.36762         
-14309.4        -339.983        -4863.65        634.338         4863.65         
145.607         4.89539         0.460723        -0.199904       175.396         
6069.38         2.34619         1.93968         217.842         -18.6289        
27.9901         18.9926         -31.2447        1.6451          49.3593         
50              1.50251         1641.89         0               1               
0               0               0               0               0               
4.8897          145.568         0.0168459       0.672665        0.811169        
1739.96         0.811169        0.672665        2.8             0               
0               6924.75         0               1.09248         0.7             
345.949         82.5613         1.01714         7.66318         0               
0               -0.0222044      -0.493592       0.157994        -0.13579        
-0.471387       0.180199        0.515796        0               0               
0               0               140731          1641.31         0               
0               24.2963         -0.0676025      1642.15         -621.414        
59.8197         0.0639555       0.0011068       -0.000144789    0.422723        
2.0157e-05      -0.00182063     0.00417144      
106.3           0               27.402          1.9787          150737          
145.577         5.30153         0.0101271       0.451381        2.62835         
0.450907        0.0206989       -0.157183       -0.0841947      1.48308         
-14361.6        -304.247        -4869.04        635.328         4869.04         
145.597         4.85027         0.498628        -0.0301859      175.196         
6070.62         2.34559         1.93858         217.922         -18.6419        
28.0279         18.989          -31.5475        1.66136         49.3556         
50              1.50349         1579.71         0               1               
0               0               0               0               0               
4.84456         145.557         0.00227614      0.666966        1.24574         
1742.32         1.24574         0.666966        2.8             0               
0               6924.75         0               1.09921         0.7             
346.55          82.3898         1.01714         7.66318         0               
0               -0.00215345     -0.542162       -0.00612177     0.00827523      
-0.540009       -0.00396832     0.544315        0               0               
0               0               140731          1579.13         0               
0               24.2016         -0.0725574      1579.66         -622.258        
60.494          0.0704723       0.00119691      -0.000283276    0.420766        
2.43666e-05     -0.00185038     0.00640142      
106.4           0               27.502          1.98191         151118          
145.731         5.2947          -0.0290671      0.502127        -14.7967        
0.485476        -0.128237       -0.490733       -0.0422123      1.58294         
-14413.9        -268.451        -4874.39        636.313         4874.39         
145.601         4.8088          0.538993        0.135179        174.996         
6071.85         2.34499         1.93748         218.002         -18.6548        
28.0648         19.0045         -31.4662        1.65572         49.2808         
50              1.50443         1517.44         0               1               
0               0               0               0               0               
4.80305         145.562         -0.0216644      1.11858         1.75926         
1744.84         1.75926         1.11858         2.8             0               
0               6924.75         0               1.09917         0.7             
347.178         82.2185         1.01714         7.66318         0               
0               0.0359091       -0.587375       -0.170843       0.134934        
-0.623284       -0.206752       0.551466        0               0               
0               0               140731          1516.86         0               
0               24.1019         -0.0939456      1516.88         -623.156        
61.198          0.103697        0.00179979      0.000190649     0.418719        
-0.000351682    0.000691991     0.00903126      
106.5           0               27.602          1.98502         151485          
145.9           5.29299         -0.0236268      0.590408        -28.0015        
0.521296        -0.277189       -0.707733       -0.00108716     1.79107         
-14466.3        -232.609        -4879.71        637.268         4879.71         
145.621         4.77117         0.583157        0.302189        174.796         
6073.07         2.34439         1.93638         218.082         -18.6677        
28.0989         19.023          -31.3221        1.64654         49.1529         
50              1.50522         1455.08         0               1               
0               0               0               0               0               
4.76539         145.581         -0.0147601      0.842628        2.0802          
1747.45         2.0802          0.842628        2.8             0               
0               6924.75         0               1.09799         0.7             
347.784         82.0515         1.01714         7.66318         0               
0               0.0232824       -0.627044       -0.336213       0.31293         
-0.650327       -0.359495       0.603762        0               0               
0               0               140731          1454.5          0               
0               23.9929         -0.100334       1454.52         -624.09         
61.9273         0.124568        0.00217014      -0.00013155     0.416811        
-0.000469096    -0.000856913    0.0106728       
106.6           0               27.702          1.98803         151838          
146.091         5.29405         -0.0480517      0.704196        -37.8913        
0.555746        -0.432486       -0.153879       0.0227799       1.99842         
-14518.7        -196.737        -4884.99        638.192         4884.99         
145.656         4.73746         0.625236        0.478438        174.596         
6074.28         2.34379         1.93528         218.162         -18.6802        
28.1335         19.0416         -31.1667        1.63677         48.9882         
50              1.50607         1392.62         0               1               
0               0               0               0               0               
4.73166         145.616         -0.0423958      0.928545        2.19624         
1750.2          2.19624         0.928545        2.8             0               
0               6924.75         0               1.09658         0.7             
348.364         81.8892         1.01714         7.66318         0               
0               0.061439        -0.668068       -0.507433       0.445994        
-0.729507       -0.568872       0.606629        0               0               
0               0               140731          1392.04         0               
0               23.8683         -0.120676       1392.09         -625.072        
62.6896         0.12676         0.00220729      -0.000149944    0.414624        
-0.000904174    -0.000371877    0.0112593       
106.7           0               27.802          1.99093         152176          
146.3           5.29774         -0.0555504      0.834106        -45.0784        
0.589015        -0.590597       -0.338209       0.0447965       2.17201         
-14571.3        -160.851        -4890.25        639.082         4890.25         
145.706         4.70757         0.666793        0.65924         174.396         
6075.48         2.34319         1.93418         218.242         -18.6922        
28.1683         19.0602         -31.0054        1.62671         48.7994         
50              1.50696         1330.06         0               1               
0               0               0               0               0               
4.70173         145.666         -0.0501677      1.02658         2.44457         
1753.04         2.44457         1.02658         2.8             0               
0               6924.75         0               1.09504         0.7             
348.916         81.7317         1.01714         7.66318         0               
0               0.0718755       -0.706731       -0.682975       0.611099        
-0.778606       -0.75485        0.634855        0               0               
0               0               140731          1329.48         0               
0               23.7307         -0.135961       1328.9          -626.086        
63.4966         0.143938        0.00251216      1.31525e-05     0.412114        
-0.00124707     0.000179536     0.0125257       
106.8           0               27.902          1.99373         152498          
146.527         5.30394         -0.0727299      0.97432         -50.4149        
0.620895        -0.750873       -0.410462       0.0729498       2.35924         
-14624          -124.969        -4895.49        639.937         4895.49         
145.773         4.68136         0.707406        0.843311        174.196         
6076.68         2.34259         1.93308         218.322         -18.7037        
28.2035         19.0787         -30.839         1.6164          48.5945         
50              1.50791         1267.4          0               1               
0               0               0               0               0               
4.6755          145.733         -0.067758       0.698268        2.56327         
1756            2.56327         0.698268        2.8             0               
0               6924.75         0               1.09337         0.7             
349.437         81.5795         1.01714         7.66318         0               
0               0.0968704       -0.741947       -0.863374       0.766503        
-0.838818       -0.960244       0.645077        0               0               
0               0               140731          1266.82         0               
0               23.5809         -0.156701       1265.84         -627.143        
64.341          0.150216        0.00261954      -0.000107855    0.409425        
-0.00168506     -0.00165145     0.0131258       
106.9           0               28.002          1.99641         152802          
146.774         5.31151         -0.0868752      1.12152         -54.5549        
0.650447        -0.913647       -0.357002       0.0780428       2.55822         
-14676.8        -89.1079        -4900.7         640.756         4900.7          
145.856         4.65879         0.745232        1.03124         173.996         
6077.87         2.34199         1.93198         218.402         -18.7147        
28.2403         19.0972         -30.667         1.60584         48.3781         
50              1.50899         1204.63         0               1               
0               0               0               0               0               
4.6529          145.816         -0.0820781      0.859468        2.88949         
1759.06         2.88949         0.859468        2.8             0               
0               6924.75         0               1.09157         0.7             
349.927         81.4328         1.01714         7.66318         0               
0               0.115711        -0.775809       -1.04954        0.933828        
-0.891519       -1.16525        0.660098        0               0               
0               0               140731          1204.05         0               
0               23.4183         -0.176749       1203.35         -628.235        
65.2204         0.172783        0.00301272      -0.000132409    0.406553        
-0.0021906      -0.000745454    0.0147884       
107             0               28.102          1.99898         153089          
147.041         5.3197          -0.102285       1.27498         -57.926         
0.677114        -1.08035        -0.427678       0.076658        2.76555         
-14729.7        -53.2854        -4905.9         641.536         4905.9          
145.956         4.63957         0.780782        1.2249          173.796         
6079.06         2.34139         1.93088         218.482         -18.7249        
28.2793         19.1156         -30.4872        1.59488         48.1514         
50              1.51025         1141.75         0               1               
0               0               0               0               0               
4.63366         145.916         -0.0976         0.901722        3.16897         
1762.24         3.16897         0.901722        2.8             0               
0               6924.75         0               1.08959         0.7             
350.383         81.2919         1.01714         7.66318         0               
0               0.136971        -0.803836       -1.24048        1.10351         
-0.940807       -1.37745        0.666865        0               0               
0               0               140731          1141.16         0               
0               23.2411         -0.197156       1140.01         -629.372        
66.1601         0.187388        0.00326785      -0.000132701    0.403449        
-0.00273795     -0.000503871    0.0162104       
107.1           0               28.202          2.00142         153357          
147.329         5.32946         -0.118095       1.43472         -60.7056        
0.702118        -1.25122        -0.4363         0.106287        3.00145         
-14782.7        -17.5201        -4911.08        642.277         4911.08         
146.074         4.6234          0.814338        1.42412         173.596         
6080.25         2.34079         1.92978         218.562         -18.7304        
28.2898         19.13           -30.2713        1.5824          47.9147         
50              1.51037         1078.75         0               1               
0               0               0               0               0               
4.61745         146.033         -0.11347        0.878587        3.61178         
1765.52         3.61178         0.878587        2.8             0               
0               6924.75         0               1.08712         0.7             
350.637         81.2522         1.01714         7.66318         0               
0               0.158476        -0.828669       -1.43575        1.27728         
-0.987145       -1.59423        0.670192        0               0               
0               0               140731          1078.17         0               
0               23.0488         -0.218395       1077.34         -630.542        
67.1423         0.210403        0.00367183      5.42127e-05     0.40018         
-0.00318884     -0.000625348    0.0184667       
107.2           0               28.302          2.00372         153604          
147.642         5.34095         -0.134312       1.6024          -63.0814        
0.725595        -1.42874        -0.465167       0.102971        3.22194         
-14835.9        18.169          -4916.25        642.972         4916.25         
146.209         4.61034         0.846547        1.63333         173.396         
6081.43         2.34019         1.92868         218.642         -18.7328        
28.2827         19.1419         -30.0268        1.56865         47.6658         
50              1.5098          1015.63         0               1               
0               0               0               0               0               
4.60437         146.168         -0.12971        0.826883        3.64868         
1768.94         3.64868         0.826883        2.8             0               
0               6924.75         0               1.0842          0.7             
350.747         81.2789         1.01714         7.66318         0               
0               0.180759        -0.8495         -1.63139        1.45063         
-1.03026        -1.81215        0.668741        0               0               
0               0               140731          1015.05         0               
0               22.8382         -0.240639       1014.44         -631.764        
68.1873         0.20831         0.0036328       -0.000144998    0.396544        
-0.00379528     -0.0009059      0.0186465       
107.3           0               28.402          2.00587         153829          
147.976         5.35174         -0.15085        1.77312         -65.1473        
0.745412        -1.60886        -0.487018       0.096407        3.42433         
-14889.3        53.7617         -4921.42        643.62          4921.42         
146.362         4.60008         0.874624        1.84596         173.196         
6082.61         2.33959         1.92758         218.722         -18.7347        
28.2816         19.154          -29.7802        1.55477         47.4114         
50              1.50958         952.391         0               1               
0               0               0               0               0               
4.59409         146.321         -0.146244       0.955158        3.69192         
1772.46         3.69192         0.955158        2.8             0               
0               6924.75         0               1.08117         0.7             
350.833         81.3035         1.01714         7.66318         0               
0               0.203378        -0.86574        -1.83198        1.6286          
-1.06912        -2.03535        0.662362        0               0               
0               0               140731          951.804         0               
0               22.6131         -0.261383       951.779         -633.02         
69.2947         0.216844        0.00378449      -3.37598e-05    0.39261         
-0.00439999     -0.000189489    0.0188596       
107.4           0               28.502          2.00788         154031          
148.33          5.36269         -0.167453       1.94528         -66.9223        
0.762757        -1.78955        -0.50536        0.106155        3.60901         
-14942.7        89.2375         -4926.58        644.221         4926.58         
146.535         4.59228         0.899588        2.06012         172.996         
6083.79         2.33899         1.92648         218.802         -18.7363        
28.2851         19.1663         -29.5346        1.54096         47.154          
50              1.50964         889.02          0               1               
0               0               0               0               0               
4.58626         146.493         -0.162823       1.08126         3.69993         
1776.1          3.69993         1.08126         2.8             0               
0               6924.75         0               1.07808         0.7             
350.894         81.3262         1.01714         7.66318         0               
0               0.226004        -0.880332       -2.03282        1.80682         
-1.10634        -2.25883        0.654327        0               0               
0               0               140731          888.433         0               
0               22.3751         -0.281076       888.728         -634.321        
70.4855         0.220097        0.00383218      0.000266133     0.388399        
-0.00493111     0.00051107      0.0188931       
107.5           0               28.602          2.00973         154209          
148.699         5.37676         -0.183943       2.11735         -68.3711        
0.780747        -1.96821        -0.515122       0.156704        3.74891         
-14996.4        124.576         -4931.73        644.774         4931.73         
146.725         4.58677         0.925299        2.27266         172.796         
6084.96         2.33839         1.92538         218.882         -18.7381        
28.2893         19.1785         -29.2938        1.52743         46.8958         
50              1.50972         825.518         0               1               
0               0               0               0               0               
4.58072         146.684         -0.179271       1.24405         3.82938         
1779.86         3.82938         1.24405         2.8             0               
0               6924.75         0               1.07501         0.7             
350.93          81.3467         1.01714         7.66318         0               
0               0.248378        -0.895485       -2.23192        1.98354         
-1.14386        -2.48029        0.647107        0               0               
0               0               140731          824.93          0               
0               22.1269         -0.302078       824.821         -635.664        
71.7819         0.223427        0.00388113      0.000378517     0.383873        
-0.00534143     0.0014112       0.0195477       
107.6           0               28.702          2.01143         154364          
149.082         5.39712         -0.199921       2.28754         -69.4769        
0.802348        -2.14228        -0.526894       0.232513        3.89653         
-15050.2        159.755         -4936.89        645.276         4936.89         
146.934         4.58383         0.95494         2.4801          172.596         
6086.14         2.33779         1.92428         218.962         -18.7404        
28.2904         19.1905         -29.0617        1.51438         46.6395         
50              1.50959         761.88          0               1               
0               0               0               0               0               
4.57776         146.893         -0.195195       1.62115         4.11088         
1783.7          4.11088         1.62115         2.8             0               
0               6924.75         0               1.07201         0.7             
350.938         81.3652         1.01714         7.66318         0               
0               0.270031        -0.916166       -2.42744        2.15741         
-1.1862         -2.69747        0.646134        0               0               
0               0               140731          761.291         0               
0               21.8715         -0.326836       761.431         -637.036        
73.1711         0.245985        0.00422351      0.000770687     0.379235        
-0.00572355     0.00348737      0.0209783       
107.7           0               28.802          2.01297         154495          
149.482         5.42562         -0.215782       2.45898         -70.3129        
0.828842        -2.31517        -0.544873       0.303445        4.07223         
-15104.2        194.756         -4942.05        645.728         4942.05         
147.161         4.58401         0.991565        2.68708         172.396         
6087.32         2.33719         1.92318         219.042         -18.7434        
28.2869         19.2024         -28.8333        1.50155         46.3804         
50              1.50916         698.103         0               1               
0               0               0               0               0               
4.57789         147.12          -0.210991       1.3755          4.44287         
1787.64         4.44287         1.3755          2.8             0               
0               6924.75         0               1.069           0.7             
350.92          81.3815         1.01714         7.66318         0               
0               0.291561        -0.938141       -2.62105        2.32949         
-1.2297         -2.91261        0.646579        0               0               
0               0               140731          697.513         0               
0               21.6058         -0.356972       697.402         -638.443        
74.6969         0.260739        0.00452497      0.000483829     0.374499        
-0.00625791     0.0021404       0.022665        
107.8           0               28.902          2.01435         154601          
149.898         5.46128         -0.231421       2.62986         -70.9514        
0.858849        -2.48576        -0.553633       0.389023        4.1882          
-15158.4        229.557         -4947.21        646.129         4947.21         
147.406         4.58772         1.03116         2.89385         172.196         
6088.49         2.33659         1.92208         219.122         -18.7469        
28.2805         19.2143         -28.6102        1.48901         46.1214         
50              1.50854         634.183         0               1               
0               0               0               0               0               
4.58156         147.364         -0.226556       1.78545         3.6932          
1791.72         3.6932          1.78545         2.8             0               
0               6924.75         0               1.06601         0.7             
350.874         81.3955         1.01714         7.66318         0               
0               0.312698        -0.968645       -2.80468        2.49199         
-1.28134        -3.11738        0.655947        0               0               
0               0               140731          633.592         0               
0               21.3311         -0.391121       633.987         -639.899        
76.3529         0.224399        0.00379581      0.000964799     0.369373        
-0.00680204     0.00437358      0.0188308       
107.9           0               29.002          2.01557         154681          
150.323         5.5076          -0.246331       2.79615         -71.337         
0.895409        -2.64901        -0.559237       0.491388        4.29369         
-15212.7        264.138         -4952.38        646.477         4952.38         
147.668         4.59547         1.08007         3.09058         171.996         
6089.67         2.33599         1.92098         219.202         -18.7514        
28.2675         19.2257         -28.4           1.47719         45.8685         
50              1.50749         570.118         0               1               
0               0               0               0               0               
4.58926         147.626         -0.241385       1.66519         4.19036         
1795.82         4.19036         1.66519         2.8             0               
0               6924.75         0               1.06317         0.7             
350.8           81.4073         1.01714         7.66318         0               
0               0.332816        -1.00127        -2.98761        2.65479         
-1.33409        -3.32042        0.668459        0               0               
0               0               140731          569.527         0               
0               21.0531         -0.431641       569.757         -641.364        
78.2086         0.250603        0.00429036      0.000850555     0.364163        
-0.00744117     0.00371836      0.021361        
108             0               29.102          2.01663         154736          
150.756         5.56266         -0.260351       2.95481         -71.5474        
0.936006        -2.80277        -0.552246       0.575626        4.31372         
-15267.3        298.478         -4957.57        646.773         4957.57         
147.947         4.60795         1.13317         3.27818         171.796         
6090.85         2.33539         1.91988         219.282         -18.7564        
28.2509         19.2365         -28.2057        1.46626         45.6264         
50              1.5062          505.906         0               1               
0               0               0               0               0               
4.60168         147.905         -0.25532        1.81199         4.26882         
1800.02         4.26882         1.81199         2.8             0               
0               6924.75         0               1.06053         0.7             
350.697         81.4169         1.01714         7.66318         0               
0               0.351616        -1.04126        -3.15388        2.80227         
-1.39288        -3.5055         0.689646        0               0               
0               0               140731          505.313         0               
0               20.7748         -0.47589        505.185         -642.863        
80.2982         0.257763        0.00438329      0.00101293      0.358612        
-0.00823982     0.00451671      0.0217549       
108.1           0               29.202          2.01753         154767          
151.194         5.62842         -0.273314       3.10578         -71.5787        
0.982295        -2.94649        -0.5565         0.733742        4.3952          
-15322          332.559         -4962.78        647.018         4962.78         
148.241         4.62539         1.19127         3.45444         171.596         
6092.03         2.33479         1.91878         219.362         -18.7623        
28.2287         19.2467         -28.0283        1.45627         45.3951         
50              1.50454         441.543         0               1               
0               0               0               0               0               
4.61906         148.199         -0.268194       2.9105          4.45198         
1804.24         4.45198         2.9105          2.8             0               
0               6924.75         0               1.05812         0.7             
350.566         81.4242         1.01714         7.66318         0               
0               0.369074        -1.09405        -3.3082         2.93913         
-1.46313        -3.67727        0.724979        0               0               
0               0               140731          440.949         0               
0               20.4989         -0.524473       440.578         -644.371        
82.6753         0.291833        0.00455648      0.00227632      0.353231        
-0.00884229     0.0104843       0.0226805       
108.2           0               29.302          2.01826         154772          
151.641         5.71472         -0.285528       3.25647         -71.338         
1.04303         -3.08508        -0.575947       0.957012        4.53295         
-15377          366.362         -4968.01        647.21          4968.01         
148.55          4.64886         1.26843         3.6238          171.396         
6093.22         2.33419         1.91768         219.442         -18.7702        
28.1899         19.2565         -27.8602        1.4468          45.1635         
50              1.50185         377.029         0               1               
0               0               0               0               0               
4.64245         148.508         -0.280314       3.3005          5.13995         
1808.47         5.13995         3.3005          2.8             0               
0               6924.75         0               1.0558          0.7             
350.406         81.4291         1.01714         7.66318         0               
0               0.385624        -1.15776        -3.4618         3.07618         
-1.54339        -3.84743        0.772141        0               0               
0               0               140731          376.434         0               
0               20.2223         -0.585033       376.189         -645.883        
85.42           0.339818        0.005273        0.00271507      0.347963        
-0.00949388     0.0125915       0.026177        
108.3           0               29.402          2.01883         154749          
152.108         5.82611         -0.297893       3.41765         -70.8754        
1.12089         -3.22882        -0.618734       1.232           4.80609         
-15432.1        399.868         -4973.27        647.346         4973.27         
148.873         4.68009         1.36716         3.79892         171.196         
6094.42         2.33359         1.91658         219.522         -18.7803        
28.1313         19.2668         -27.6866        1.43701         44.9155         
50              1.49791         312.362         0               1               
0               0               0               0               0               
4.67357         148.831         -0.29258        3.38258         6.6304          
1812.7          6.6304          3.38258         2.8             0               
0               6924.75         0               1.0533          0.7             
350.216         81.4314         1.01714         7.66318         0               
0               0.402583        -1.23739        -3.62359        3.221           
-1.63997        -4.02617        0.834803        0               0               
0               0               140731          311.767         0               
0               19.9375         -0.659411       311.664         -647.391        
88.6889         0.420259        0.00677477      0.00281128      0.342907        
-0.0103131      0.0130416       0.0337564       
108.4           0               29.502          2.01919         154695          
152.609         5.96512         -0.311542       3.60208         -70.2911        
1.21619         -3.39081        -0.687765       1.51284         5.1832          
-15487.4        433.06          -4978.58        647.418         4978.58         
149.212         4.72114         1.4862          3.99973         170.996         
6095.62         2.33299         1.91548         219.602         -18.7929        
28.0526         19.2786         -27.4879        1.42582         44.6322         
50              1.49272         247.542         0               1               
0               0               0               0               0               
4.71451         149.17          -0.306123       4.36363         7.10825         
1816.94         7.10825         4.36363         2.8             0               
0               6924.75         0               1.05026         0.7             
349.994         81.4308         1.01714         7.66318         0               
0               0.421495        -1.34107        -3.7925         3.371           
-1.76257        -4.21399        0.919579        0               0               
0               0               140731          246.946         0               
0               19.635          -0.744959       247.348         -648.908        
92.7039         0.473563        0.00726711      0.0039374       0.337693        
